,age,ed,income,debtinc,creddebt,othdebt,spoused,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,tenure,longmon,longten,tollmon,tollten,equipmon,equipten,cardmon,cardten,wiremon,wireten,hourstv,region_2,region_3,region_4,region_5,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,gender_1,empcat_2,empcat_3,empcat_4,empcat_5,inccat_2,inccat_3,inccat_4,inccat_5,jobsat_2,jobsat_3,jobsat_4,jobsat_5,hometype_2,hometype_3,hometype_4,addresscat_2,addresscat_3,addresscat_4,addresscat_5,cars_1,cars_2,cars_3,cars_4,cars_5,cars_6,cars_7,cars_8,carown_0,carown_1,cartype_0,cartype_1,carcatvalue_1,carcatvalue_2,carcatvalue_3,carbought_0,carbought_1,commutecat_2,commutecat_3,commutecat_4,commutecat_5,reason_2,reason_3,reason_4,reason_9,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardbenefit_2,cardbenefit_3,cardbenefit_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,card2_2,card2_3,card2_4,card2_5,card2type_2,card2type_3,card2type_4,card2benefit_2,card2benefit_3,card2benefit_4,card2tenurecat_2,card2tenurecat_3,card2tenurecat_4,card2tenurecat_5,bfast_2,bfast_3,internet_1,internet_2,internet_3,internet_4,ln_total_spent
4317,18,13,14.0,1.7000000000000002,0.147798,0.11429903999999999,14,4,7,0,0,0,0,0,0,7,7.5,19.0,2,3.15,8.05,16.75,34.95,43.2,38.5,0.0,0.0,34.25,23.15,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.77969358208874
4318,73,20,77.0,13.700000000000001,3.8081890000000005,6.740811000000001,-1,1,9,0,0,0,0,0,0,9,-1.0,32.0,49,10.5,525.95,32.5,1648.75,56.25,2761.65,9.5,480.0,47.8,2333.35,14,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,5.992788670070113
4319,76,11,16.0,9.5,0.24472,1.27528,7,4,13,0,0,0,0,0,0,11,5.300000000000001,25.0,72,51.75,3714.15,0.0,0.0,0.0,0.0,64.25,4011.19999999999,0.0,0.0,23,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5.384999522683761
4320,72,13,14.0,20.0,1.4364000000000001,1.3636000000000001,-1,1,1,1,0,0,0,0,0,0,4.2,35.0,71,17.25,1221.6,0.0,0.0,0.0,0.0,32.75,2230.0,0.0,0.0,20,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5.723617781156972
4321,58,18,140.0,21.3,13.09098,16.72902,-1,1,3,2,1,0,0,0,0,0,53.900000000000006,19.0,28,8.5,250.4,0.0,0.0,0.0,0.0,8.5,210.0,28.55,777.2,22,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,4.98627429318332
4322,41,18,35.0,8.5,0.312375,2.6626250000000002,16,2,3,0,0,0,0,0,0,3,-1.0,22.0,22,8.85,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,6.3850594826456595
4323,50,15,80.0,2.9000000000000004,1.0509600000000001,1.2690400000000002,17,2,0,0,0,0,0,0,0,0,43.900000000000006,30.0,58,18.35,1036.6,0.0,0.0,0.0,0.0,19.75,1155.0,0.0,0.0,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.245331271065032
4324,20,15,18.0,6.4,0.15091200000000002,1.0010880000000002,-1,4,2,0,2,0,0,0,0,0,5.9,40.029999999999745,7,5.25,40.4,12.75,96.5,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.6638859243758874
4325,79,13,9.0,9.5,0.469395,0.385605,8,2,0,0,0,0,0,0,0,0,5.2,31.0,63,19.85,1240.2,0.0,0.0,0.0,0.0,25.25,1550.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,5.38532041016961
4326,52,10,65.0,11.4,5.112900000000001,2.2970999999999995,9,2,0,0,0,0,0,0,0,0,25.5,24.0,39,9.0,341.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.748404354073999
4327,62,8,32.0,5.3,0.47657599999999994,1.219424,9,2,7,0,0,0,0,0,0,7,14.600000000000001,34.0,31,5.9,191.6,0.0,0.0,0.0,0.0,9.0,285.0,0.0,0.0,17,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.8928865337468865
4328,25,15,19.0,2.6,0.07360599999999999,0.420394,13,4,0,0,0,0,0,0,0,0,9.8,30.0,3,6.05,14.9,17.5,53.4,0.0,0.0,14.25,20.0,27.95,39.45,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5.6030777705345685
4329,29,11,39.0,1.3,0.227643,0.27935699999999997,-1,2,1,0,1,0,0,0,0,0,22.0,31.0,42,14.45,618.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6.1286361810072245
4330,18,13,19.0,6.0,0.46284,0.67716,-1,1,9,2,0,0,0,0,0,7,8.8,21.0,11,2.75,28.7,12.0,128.9,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.866266395474178
4331,70,18,123.0,2.9000000000000004,0.613524,2.953476,-1,1,9,2,0,0,0,0,0,7,58.6,22.0,72,31.1,2291.75,39.25,2981.2,0.0,0.0,23.5,1650.0,0.0,0.0,19,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,6.5737639623323965
4332,18,13,24.0,4.2,0.23587200000000003,0.7721279999999999,-1,3,0,0,0,0,0,0,0,0,14.600000000000001,27.0,8,13.65,108.05,26.75,235.5,0.0,0.0,12.75,75.0,32.1,244.35,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.59076307484884
4333,37,13,33.0,7.000000000000001,0.24255000000000002,2.06745,-1,1,1,0,1,0,0,0,0,0,-1.0,32.0,25,5.1,131.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5.3353240921771325
4334,54,12,43.0,3.9,0.511485,1.165515,15,2,4,1,1,0,0,0,0,2,22.6,28.0,29,8.05,190.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4.156536582478548
4335,28,15,22.0,7.8,0.73788,0.97812,15,4,1,0,1,0,0,0,0,0,11.700000000000001,19.0,16,5.15,79.65,13.5,203.25,0.0,0.0,0.0,0.0,0.0,0.0,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.657354518275788
4336,48,20,50.0,10.5,3.08175,2.16825,20,2,0,0,0,0,0,0,0,0,20.6,31.0,24,6.95,148.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,6.1891672059402385
4337,74,17,142.0,0.8,0.259008,0.8769920000000001,-1,1,0,0,0,0,0,0,0,0,81.2,26.0,70,53.85,3910.45,0.0,0.0,43.4,3069.25,23.25,1680.0,0.0,0.0,11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7.053214007293305
4338,54,17,77.0,5.0,1.05105,2.79895,-1,1,6,1,0,1,0,0,0,4,-1.0,19.0,52,12.05,656.85,0.0,0.0,36.75,1804.3,15.0,755.0,37.2,1905.1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,5.5722300749138185
4339,57,19,85.0,29.2,10.145430000000001,19.519569999999998,17,2,8,1,0,0,0,0,0,7,41.0,27.0,53,16.1,862.0,50.5,2710.2,55.2,2943.35,30.0,1575.0,63.55,3402.95,26,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,6.456753956861812
4340,29,13,21.0,24.8,2.1352800000000003,3.07272,13,2,0,0,0,0,0,0,0,0,-1.0,29.0,16,8.3,128.75,15.75,265.25,0.0,0.0,13.5,170.0,0.0,0.0,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,5.643643151729875
4341,37,11,34.0,12.7,1.234948,3.0830519999999995,-1,3,1,0,1,0,0,0,0,0,16.7,22.0,37,7.05,271.9,33.5,1247.0,0.0,0.0,17.0,555.0,0.0,0.0,17,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.2077907273484785
4342,21,13,22.0,29.2,2.5045680000000003,4.491432,-1,1,2,0,2,0,0,0,0,0,-1.0,26.0,44,17.25,751.35,27.0,1070.55,49.35,1916.15,27.75,1080.0,34.6,1541.6,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.79739424327948
4343,48,13,56.0,6.6000000000000005,0.11088,3.5851200000000003,-1,1,7,1,0,0,0,0,0,6,29.900000000000002,30.0,64,34.75,2276.5,23.5,1501.15,0.0,0.0,17.0,1100.0,22.75,1398.35,23,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,4.7981019218940615
4344,43,12,37.0,12.3,0.263958,4.2870420000000005,13,2,0,0,0,0,0,0,0,0,13.600000000000001,28.0,12,2.85,36.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5.2607712504740665
4345,47,18,144.0,2.8000000000000003,1.6894079999999998,2.3425920000000002,-1,2,0,0,0,0,0,0,0,0,82.30000000000001,22.0,9,4.25,38.25,0.0,0.0,27.35,260.1,0.0,0.0,0.0,0.0,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,6.075598872684772
4346,32,15,39.0,16.6,2.932722,3.541278,14,5,1,1,0,0,0,0,0,0,-1.0,17.0,56,10.05,600.2,17.5,985.5,34.15,1936.9,14.25,830.0,33.1,1780.7,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7.379239062259227
4347,27,15,16.0,10.6,0.256096,1.4399039999999999,13,3,0,0,0,0,0,0,0,0,9.1,35.0,64,8.85,560.4,0.0,0.0,44.65,2914.45,13.25,870.0,0.0,0.0,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5.153522781644804
4348,27,11,23.0,22.400000000000002,0.133952,5.018048,11,2,5,0,0,0,0,0,0,5,14.9,25.0,12,5.0,53.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,5.754792395563946
4349,67,20,130.0,11.5,2.691,12.259,-1,1,4,0,3,0,0,0,0,0,89.4,33.0,37,8.0,289.75,20.75,726.5,44.25,1534.75,17.75,615.0,46.5,1579.35,18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.407242956491211
4350,30,16,19.0,14.299999999999999,0.445588,2.2714119999999998,-1,1,9,0,0,0,0,0,0,9,-1.0,20.0,29,15.0,425.35,19.25,517.65,0.0,0.0,22.25,600.0,35.55,962.95,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,6.138914254052992
4351,67,16,28.0,6.3,0.17463599999999999,1.589364,16,2,1,1,0,0,0,0,0,0,12.8,32.0,64,17.05,1091.55,29.25,1824.15,42.7,2639.95,14.75,955.0,35.5,2182.05,23,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,6.164324820112424
4352,52,13,248.0,8.9,5.275207999999999,16.796792,12,4,2,0,2,0,0,0,0,0,83.30000000000001,22.0,72,65.20100000000004,4689.065999999998,26.5,1896.8,0.0,0.0,21.75,1575.0,0.0,0.0,12,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.775420732908995
4353,73,15,33.0,6.2,0.39078599999999997,1.655214,12,2,0,0,0,0,0,0,0,0,17.5,16.0,72,29.6,2088.7,49.0,3438.45,0.0,0.0,23.5,1640.0,0.0,0.0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6.551851466216751
4354,76,13,23.0,15.0,1.10055,2.34945,-1,1,5,0,1,0,0,0,0,4,10.4,34.0,72,46.1,3307.7,37.0,2650.65,0.0,0.0,13.75,980.0,0.0,0.0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,4.992267636738071
4355,23,15,28.0,6.0,0.11592,1.56408,-1,1,9,0,0,0,0,0,0,9,16.900000000000002,30.0,3,3.4,9.65,0.0,0.0,31.4,40.5,22.5,35.0,0.0,0.0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.537649178058771
4356,62,16,16.0,12.2,0.191296,1.760704,14,2,3,0,0,0,0,0,2,0,7.300000000000001,29.0,63,26.2,1619.3,0.0,0.0,0.0,0.0,31.0,2065.0,0.0,0.0,22,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5.47096730364526
4357,55,14,130.0,3.5999999999999996,0.62244,4.05756,15,2,0,0,0,0,0,0,0,0,-1.0,26.0,46,14.85,608.3,26.0,1244.9,0.0,0.0,52.75,2395.0,0.0,0.0,21,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,7.010013989010877
4358,24,15,18.0,7.000000000000001,0.33138000000000006,0.9286200000000002,-1,1,9,1,0,0,0,0,0,8,9.0,22.0,9,1.85,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.3679813332602535
4359,20,13,18.0,10.4,0.466128,1.405872,-1,5,2,0,2,0,0,0,0,0,7.0,32.0,16,4.9,78.95,27.0,436.6,0.0,0.0,42.75,615.0,34.3,502.85,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5.952723718791551
4360,39,15,35.0,4.8,0.80976,0.8702399999999999,17,4,2,0,2,0,0,0,0,0,18.6,27.0,45,9.25,447.5,0.0,0.0,0.0,0.0,15.75,675.0,0.0,0.0,18,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6.405443310981351
